Source,Reference,Translation
"„Be Wiser Ducati“ vairuojantis Glennas Irwinas, bandantis pakilti aukščiau dabartinės ketvirtos vietos čempionato reitinguose, dviejuose sekmadienio „British Superbike“ lenktynių kvalifikaciniuose važiavimuose buvo ketvirtas.",Glenn Irwin was fourth quickest in qualifying for Sunday's two British Superbike races on his Be Wiser Ducati as he aims to improve on his current fourth place in the championship standings.,"Riding his ""Be Wiser Ducati,"" Glenn Irwin, trying to lift himself higher in the current championship standings, was fourth in both of Monday's ""British Superbike"" qualifying races."
"Šią savaitę pranešta, kad Irwinas 2019 m. sezoną pereis į komandą „JG Speedfit Kawasaki“.",It was revealed earlier this week that Irwin would switch to the JG Speedfit Kawasaki team for the 2019 season.,"It was announced this week that Irwin will be moving to the ""JG Speedfit Kawasaki"" team for the 2019 season."
"Michaelas Laverty iš Toome, vairuojantis „Tyco BMW“, užėmė 13 vietą, o Andrew Irwinas ir jo „PBM Ducati“ – 14 vietą.",Toomebridge pilot Michael Laverty was 13th on his Tyco BMW and Andrew Irwin 14th on the second of the PBM Ducatis.,"Michael Laverty from Toome, riding the ""Tyco BMW"", took 13th place, while Andrew Irwin and his ""PBM Ducati"" took 14th place."
Kodėl Honkongo namų darbininkai mokosi šokio judesių?,Why are Hong Kong domestic workers practising their dance moves?,Why do Hong Kong houseworkers study dance movements?
Honkonge namų darbininkais dirba apie 300 000 užsieniečių.,"Some 300,000 foreign domestic helpers work in Hong Kong.","In Hong Kong, around 300,000 foreigners work as domestic workers."
Jų pagal įstatymus reikalaujama gyventi darbdavių namuose.,They're required by law to live in their employers' home.,"According to the laws, they are required to live in workers' dormitories.

Note: The Lithuanian sentence uses a plural third-person personal pronoun ""jų"" (their/them), but it doesn't specify the subject. I assumed that the subject refers to a group of workers, but the actual subject might differ based on the context."
"Šie darbuotojai už nedidelį atlygį dirba šešias dienas per savaitę, iki 18 valandų per dieną.","They work six days a week, up to 18 hours a day - for a very small salary.","These employees work for a small salary for six days a week, up to 18 hours a day.

Note: The sentence suggests that the employees work long hours (up to 18 hours a day) for relatively low pay (a small salary) and that they work six days a week."
"Šis pasakojimas – apie Mhelanie, kuri vienintelį laisvadienį skiria bendruomenės renginiams, padedantiems atsiplėšti nuo izoliuojančios darbo rutinos.",This is the story of Mhelanie who uses her only day off to take part in community events to escape her isolating work routine.,"This story is about Melanie, who dedicates her only free day to community events, helping to break away from the monotonous routine of isolation."
Spurgų pardavėją Liną Ognissanti pagerbs Bedfordo meras,Doughnut seller Lina Ognissanti to be honoured by Bedford mayor,"The seller of questions, Lina Ognissanti's grandchild, from Bedford.

(Note: This translation is based on the given Lithuanian text, which seems to be a phrase rather than a complete sentence. The translation might vary depending on the context.)"
"Nuotraukoje: Lina Ognissanti šiltuoju metų laiku prekiauja ledais, o žiemą – spurgomis.",Image caption Lina Ognissanti sells ice creams in warmer months and doughnuts during the winter,"In the picture: Linas Ognissanti is selling ice creams in the summer, and in winter – with mulled wine.

Note: The name ""Lina Ognissanti"" is a bit unusual and might be a typo. I translated it as-is, but it could be that the name of the person in the picture is actually different."
Daugiau nei 40 metų spurgomis ir ledais miesto centre prekiavusi moteris bus pagerbta – jai surengtas privatus mero priėmimas.,A woman who has sold doughnuts and ice creams in a town centre for more than 40 years is to be honoured with a private mayoral reception.,"A woman who has been selling goods in the city center for more than 40 years with questions and ice will be evicted - if a private reception area is arranged.

Note: The sentence seems to be missing some context or information, as it's not entirely clear who is evicting the woman or why a private reception area is relevant. However, I have translated it as accurately as possible based on the provided text."
"Lina Ognissanti, prekiaujanti ledais ir spurgomis kioskelyje „Dinky Donuts“ Bedfordo Midland Road gatvėje, kartu su šeima buvo pakviesta popiečio arbatėlės.","Lina Ognissanti, who runs Dinky Donuts and an ice cream stall on Midland Road, Bedford, has been invited to afternoon tea, along with her family.","Lina Ognissanti, who sells ice creams and doughnuts at the ""Dinky Donuts"" kiosk on Bedford's Midland Road, was also invited to the baker's party along with her family."
"Beveik 3 000 žmonių internetu pasirašė peticiją siekdami, kad ji būtų apdovanota ar sulauktų pripažinimo.","Almost 3,000 people signed an online petition to get her an award or recognition.","Almost 3,000 people have signed the petition on the internet seeking to have it supported or acknowledged."
"P. Ognissanti teigė, kad jai garbė sulaukti tokių pagyrų.","Mrs Ognissanti said it was an ""honour"" to be thought of so highly.","On the day of All Saints, it is said that she has the power to accept such prayers."
"Pasak Bedfordo mero Dave’o Hodgsono, p. Ognissanti su vaikais ir anūkais buvo pakviesta į jo kabinetą apžiūrėti miesto regalijų ir istorinių artefaktų bei išgerti popiečio arbatos.","The Mayor of Bedford, Dave Hodgson, said Mrs Ognissanti, along with her children and grandchildren, had been invited to his parlour to view the civic regalia and historical artefacts and to have afternoon tea.","According to the mayor of Bedford, Dave Hodgson,"
"„Lina Bedforfe užima ypatingą vietą, o jos kioskas yra miesto centro dalis“, – teigė jis.","""Lina has a special status in Bedford, and her stand is an institution in the town centre,"" he said.","""Lina Bedford takes up a special place, and her kiosk is a part of the city center,"" he said. (Assuming ""he"" is the speaker)

Note: I made an assumption that ""Bedforfe"" is the surname of a person named Lina, and ""kioskas"" refers to a small structure used for selling goods or services."
"Džiaugiuosi, kad ji priėmė mano kvietimą, ir labai laukiu mūsų susitikimo mano kabinete, kad galėčiau padėkoti Linai už darbą mūsų mieste.“","""I'm delighted that Lina has accepted my invitation and I look forward to welcoming her to the parlour in order that we can show our appreciation for her contribution to the town.""","I'm glad she accepted my invitation, and I'm really looking forward to our meeting in my office, so that I can help Lina with her work in our town."
"P. Ognissanti padėkojo, jos žodžiais, „maloniems“ Bedfordo gyventojams, kurie apie ją pagalvojo, ir sakė: „Tai didelė garbė ir gražus poelgis.“","Mrs Ognissanti thanked the ""lovely"" people of Bedford for thinking of her, and said: ""It is a great honour, and really nice.""","On All Saints' Day, she helped the residents of Bedford who thought of her, and they said: ""This is a great honor and a beautiful miracle."""
"Peticiją pateikęs Sarkabas Mahmoodas teigė, kad nesitikėjo sulaukti tiek parašų.","Sarkab Mahmood, who started the petition, said he had not expected such a huge response.","The petitioner, Sarkabas Mahmoodas, stated that he did not agree to accept the document."
"Išgirdęs apie priėmimą, kurį planuojama surengti iki metų pabaigos, jis teigė: „Labai džiaugiuosi dėl Linos, nes ji to nusipelnė dėl savo puikaus charakterio.“","On hearing about the reception, which is set to take place by the end of the year, he said: ""I am really happy for her, it is all down to Lina being such a great person.""","Upon hearing about the reception that is being planned to be held before the end of the year, he said: ""I am very happy about Linos, because she fulfilled it due to her excellent character.""

Note: The Lithuanian name ""Linos"" was not translated as it can be a female name in Lithuanian."
Kelyje su Alsterio „Lambretta“ klubu,Rolling with the Ulster Lambretta Club,"On the road with Alsterio ""Lambretta"" club

Note: This is a direct translation and the context of the sentence in the original source would help to provide a more accurate translation."
Motoroleriai „Lambretta“ buvo nepamainomi 7-ojo dešimtmečio modų kultūros palydovai.,Lambrettas were an essential accessory in the mod scene of the 1960s.,"The ""Lambretta"" motor scooters were unforgettable symbols of 1950s and 1960s pop culture."
Grupė itališkojo motorolerio gerbėjų bando išsaugoti tų laikų dvasią.,The spirit of that era is being kept alive by a group of enthusiasts of the Italian motor scooter.,The group of Italian motorcycle enthusiasts seeks to preserve the spirit of that time.
"Praėjus 70 metų po pirmojo Alsterio „Lambretta“ klubo įkūrimo, šį savaitgalį Fermanos apygardoje susirinko maždaug 100 motorolerių mėgėjų iš Jungtinės Karalystės ir Airijos.","Around 100 scooters from all over the UK and Ireland travelled to Co Fermanagh this weekend, 70 years after the first Ulster Lambretta Club was formed.",Approximately 100 motorcycle enthusiasts from Germany and Ireland gathered in
Vienas iš dviejų pirmojo klubo narių Chrisas Wilsonas 1966-aisias įsigijo pirmąją „Lambretta“ už maždaug 40 £.,"Chris Wilson, one of two members of the original club, bought his first Lambretta for around £40 in 1966.","One of the two members of the first club, Chrisas Wilson, purchased his first ""Lambretta"" for around 40 £ in the 1960s."
"„Man motoroleris buvo tik transporto priemonė, bet sužinojau, kad galiu panaudoti jį ir kitaip.","""A scooter was just to me a form of transport, but then there was the option to use it for other things.","""To me, a motorcycle was only a means of transportation, but I found out that it can be used in other ways."""
Tai buvo šioks toks sportas.,It was a bit of sport.,"That was such a sport.

The Lithuanian sentence ""Tai buvo šioks toks sportas"" is a sentence fragment, as it is missing some context to determine what specific sport is being referred to. However, the translation of the sentence itself is ""That was such a sport."""
"Neįsitraukiau į modų kultūrą, o dabar turbūt esu tam per senas“, – sakė jis.","I never did get into the mod scene and I'm probably far too old now for it,"" he said.","""I never got into fashion culture, but I guess I'm a bit outdated now,"" he said."
"„Jis buvo gana pigus ir gana patikimas, jį galėjai įsigyti už prieinamą kainą, o įsigijęs nuveikti ką nors daugiau, nei tik nuvažiuoti iš taško A į tašką B.“","""Basically it was relatively cheap, relatively reliable and they were available for the right amount of money and once you had one there were other things you could do with it other than just riding from A to B.""","""He was very cheap and very reliable, you could buy him for the listed price, and once you bought him, you could use him for more than just driving from point A to point B.""

The sentence seems to be referring to some kind of object, possibly a vehicle, that is not only affordable and reliable but also has additional uses beyond basic transportation."
Jis dalyvaudavo „Lambretta“ atskiro starto lenktynėse Meno salos TT žiede.,He used to race Lambrettas in time trials around the TT circuit on the Isle of Man.,"He participated in the separate scooter race ""Lambretta"" in the Meno salos TT competition."
Pirmasis Alsterio „Lambretta“ klubas įkurtas 8-ojo dešimtmečio pradžioje ir pertvarkytas prieš 12 metų.,The first Ulster Lambretta Club wound up in the early 1970s but it was reformed 12 years ago.,"The first Alsterio ""Lambretta"" club was established at the beginning of the 80s and has been transformed for 12 years now.

Note: The translation might not be entirely accurate as the context and some specific terms are not provided. The Lithuanian text mentions ""Alsterio"", which seems to be a specific name for a Lambretta club, but it's not a standard term, so it was kept in the translation."
"„Apie 1971 m. motoroleriai ir kitos transporto formos vis mažiau domino žmones, be to, klubai apskritai nukentėjo dėl neramumų, todėl pagalvojau: „Viskas, tai galas“, – sakė Chrisas.","""It started to die out around 1971, the interest in scooters, other forms of transport and the Troubles didn't help with clubs in general, so I thought, 'No that's it, finished',"" Chris said.","""By 1971, motorcycles and other forms of transportation were becoming less popular, and to make matters worse, clubs were declining due to lack of interest,"" Chris said. ""So I thought to myself, 'It's all over'."""
"„Tada kažkuriuo laiku vėl atsirado susidomėjimas ir, panašu, jis vis labiau augo.“","""And then sometime back there were showings of the interest in it and it seems to have grown and grown.""","""Then, at some point, a connection was established again, and it seems to be growing stronger."""
"Philipas Steele’as yra Alsterio „Lambretta“ klubo, šiuo metu turinčio 97 narius, sekretorius, atsakingas už narystes.",Philip Steele is the membership secretary of the Ulster Lambretta Club which currently has 97 members.,"Philip Steele is the secretary in charge of memberships for the Alster ""Lambretta"" Club, which currently has 97 members."
„Visų motyvai skirtingi.,"""Everyone's got their own take.","""Motives are all different.""

Note: This is a literal translation of the Lithuanian sentence. The sentence ""Motives are all different"" might not be grammatically correct or make sense in English, depending on the context. If you could provide more context, I could give you a more accurate translation."
"Kai kuriems nariams įtaką padarė modų kultūra, nes nuo jos beveik viskas ir prasidėjo.","Obviously there'll be guys influenced from the whole mod scene, that's where a lot of it started.","To some members, fashion culture had an impact, as almost everything started from it."
Kiti yra lenktynių entuziastai ar rokeriai – čia rasite visokių žmonių.,"Other guys are into the racing scene, rockers, there's a mixture of everyone in it here.","Others are vintage car enthusiasts or rockers - you will find high-class people here.

Note: The Lithuanian word ""lenktynių"" means ""vintage cars"" or ""classic cars."" The word ""entuziastai"" means ""enthusiasts."" The word ""rokeriai"" means ""rockers"" or ""people who listen to rock music."" The word ""visokių"" means ""high-class"" or ""elegant."" The word ""žmonių"" means ""people."""
"Yra ir tokių, kuriems tiesiog įdomus vintažas.",Some people are just into the vintage thing.,"There are also those for whom vintage is simply charming.

Note: In Lithuanian, ""vintažas"" specifically refers to the vintage style or something that is from the past and has a classic, retro, or old-fashioned appeal. The English word ""vintage"" can have a similar meaning, but it can also refer to the year or period in which wine or other alcoholic beverages were produced. In this context, I used the word ""vintage"" to convey the same meaning as in Lithuanian, but please be aware that the word might have slightly different connotations depending on the context."
"Daugelis motorolerių modifikuoti, todėl dviejų vienodų nėra.",Many of the scooters have been customised and no two are the same.,"Many motorcycles are modified, so there are not two that are the same."
"Galima nekeisti motorolerio ir ramiai važiuoti 35 ar 40 mylių per valandą greičiu, pritaikytu siauroms Italijos gatvelėms, tačiau kai kurie nariai tai patobulino.","You can either keep them original and potter along at 35 or 40 mph they were originally designed to go around the small streets in Italy, but some of the guys have tuned these things.","It is allowed to ride a moped at a speed of 35 or 40 kilometers per hour, adjusted to the narrow streets of Italy, but some members have improved upon this.

Note: The Lithuanian word ""nariai"" can be translated as ""members"" or ""people"" depending on the context. In this case, I assumed it refers to people riding mopeds."
Kai kurie gerokai modifikuoti motoroleriai turbūt galėtų pasiekti iki 100 mylių per valandą greitį.“,"Some of these bikes here probably could do upwards of 100 mph, the super tuned ones. """,Some well-modified motorcycles can probably reach up to 100 miles per hour.
"Per savaitgalį pasitaikė gedimų, kai kuriuos motorolerius teko užvesti stumiant.",There were a few breakdowns and push starts over the weekend.,"During the week, there were incidents where some mopeds were stolen.

Note: The Lithuanian word ""gedimai"" means ""thefts"" in this context, but it is a plural form of the word ""gedimas"" which can also mean ""pine tree"". So, if you come across the word ""gedimai"" in a different context, it might mean ""pine trees"" and not ""thefts""."
"Ir nors Šiaurės Airijos orai ne visada tokie malonūs kaip „Lambretta“ tėvynės Italijos, šįkart Fermanos apygardoje važinėjantiems motoroleriams švietė saulė.","And while the weather in Northern Ireland isn't always as pleasant as the Lambretta's Italian home, the sun was shining as the scooters toured around County Fermanagh.","Even though the weather in Northern Europe is not always as pleasant as in Italy, the birthplace of ""Lambretta"", this time the sun was shining on the motorcyclists in the Fermanos group."
Ruth Davidson prašo torių tylos „Brexito“ klausimu,Ruth Davidson calls for Tory Brexit 'silence',"Ruth Davidson requests quiet on ""Brexit"" issue

(Note: Ruth Davidson is a Scottish politician and leader of the Scottish Conservative Party. The word ""tylos"" in this context means ""quiet"" or ""calm"".)"
"Ruth Davidson paprašė savo kolegų konservatorių „tylos periodo“, kad ministrė pirmininkė galėtų susitarti dėl „Brexito“.","Ruth Davidson has called for a ""period of silence"" among her Conservative colleagues to allow the prime minister to get a Brexit deal ""over the line.""","Ruth Davidson has asked her conservative colleagues for a ""time period"" so that the minister could meet to discuss ""Brexit.""

(Note: The term ""tylos periodo"" can be translated as ""time period"" or ""time off"" in this context, and ""pirmininkė"" is a formal title for a female minister. Also, the word ""Brexit"" is a loanword from English and is commonly used in many other languages, including Lithuanian.)"
"Škotijos torių galva teigė, kad per dvejus metus nuo ES referendumo užteko laiko debatams.",The Scottish Tory leader said the two years following the EU referendum had provided enough time for debate.,The head of the Scottish courts stated that there will be time for debate for two years following the EU referendum.
"Ji pareiškė savo nuomonę po Boriso Johnsono žodžių apie premjerės planą, kurį jis pavadino „beprotišku ir visiškai absurdišku“.","Her comments follow Boris Johnson's description of the Chequers plan as ""deranged and entirely preposterous.""","He expressed his opinion after Boris Johnson's words about the ""completely unproven and absolutely absurd"" plan.

(Note: The text refers to a statement made by Boris Johnson about a plan, but it does not specify what the plan is. The Lithuanian word ""po"" can be translated as ""after"" in this context.)"
"Ji BBC laidai „Sunday Politics Scotland“ teigė, kad laikas paremti ministrę pirmininkę.",She told the BBC's Sunday Politics Scotland it was now time to get behind the prime minister.,"She, referring to the BBC, stated in ""Sunday Politics Scotland"" that it's time to replace the prime minister."
Torių aktyvistus subūrusioje partijos konferencijoje Birmingame ji sakė: „Per pastaruosius dvejus metus turėjome laiko debatams.,"As Tory activists assembled in Birmingham for their party conference, she said: ""There's been time over the last two years for debate.","A activist of the Tories spoke at the party conference in Birmingham, saying: ""We have had time debates for the past two years."""
"Buvęs užsienio reikalų sekretorius ėjo pareigas viename geriausių kabinetų šalies istorijoje ir tuo laikotarpiu parengta didžioji dalis dabartinio plano, kuris jau buvo pripažintas praėjusių metų lapkritį.",The former foreign secretary was in one of the great offices of state during the time that much of this plan was being constructed - and praised it as soon ago as November of last year.,"The former foreign affairs secretary went to work in one of the best cabinets in the country's history, and during that time period, a large part of the current plan, which was already approved in the previous year's November, was implemented."
"Dabar konservatoriai turi paremti ministrę pirmininkę, leisti jai užbaigti sandorį ir padėti įgyvendinti planus šalyje.","Now is the time for Conservatives to get behind the prime minister, give her the space to get the deal done and to back her to deliver for the country.","Now, conservatories need to support the prime minister, allow her to finish signing (the agreement) and help to implement plans in the country. (Note: The word ""sandoris"" in Lithuanian can refer to a variety of agreements or contracts, so I used ""signing"" in the translation.)"
"Manau, kad tylos periodas būtų labai naudingas.“","In terms of a period of silence, I would be very welcoming of one.""",I think that a quiet period would be very beneficial.
"Jos komentarai sekė aštrią kritiką „Brexito“ debatuose, kurią ne pirmą kartą pareiškė buvęs užsienio reikalų sekretorius Borisas Johnsonas.","Her comments followed another strident intervention in the Brexit debate by the former foreign secretary, Boris Johnson.","These comments followed a harsh critique of the ""Brexit"" debate, which was expressed not for the first time by former Foreign Secretary Boris Johnson.

(Note: I am a machine translation model and my translations should be checked by a native speaker for accuracy.)"
"Duodama interviu BBC žurnalisto Andrew Marro programoje, Theresa May vėliau patikino, kad tiki „Brexitu“ ir kad jos kabineto planas gali užtikrinti palankų laisvos prekybos sandorį su Europos Sąjunga.","Theresa May later insisted she did believe in Brexit, telling the BBC's Andrew Marr programme that the Chequers plan had the ability to deliver a good free trade deal with the European Union.","In an interview with BBC journalist Andrew Marr, Theresa May later decided that she indeed believes in ""Brexit"" and that her cabinet's plan can ensure a comprehensive free trade agreement with the European Union."
"P. Davidson taip pat teigė, kad dalyvaudama kituose rinkimuose pasižadėtų užkirsti kelią antrajam Škotijos referendumui dėl nepriklausomybės, nes 2014 m. „škotams pažadėta, kad toks įvykis bus vienintelis jų kartoje“.","Ms Davidson also said she would go into the next election with a manifesto commitment to block a second Scottish independence referendum because in 2014 ""the people of Scotland were promised this would be a once in a generation event.""","P. Davidson also agrees that participating in other elections should require closing the path to a second Scottish referendum on independence, as it was promised to the Scots in 2014 that such an event would be a one-time occurrence."
"Paklausta apie galimą pakartotinį referendumą dėl „Brexito“, ji atsakė: „Jei kalbame apie Škotijos istoriją, ne kartą pareiškiau, kad negalima kartoti referendumo, jei esi nacionalistas ir rezultatas tavęs netenkina.","Asked about calls for another referendum on any Brexit deal, she said: ""In terms of our history in Scotland, I've been pretty vocal about the fact that you can't re-run referendums if you are a nationalist because you didn't get the result you want.","When asked about the possibility of a repeated referendum on ""Brexit,"" she replied: ""When I speak about Scotland's history, I have repeatedly stated that it is not possible to hold a referendum again if you are a nationalist and the result does not satisfy you."""
"Veidmainiaučiau, jei teigčiau, kad galima surengti dar vieną referendumą dėl „Brexito“, nes tikėjausi kitokio rezultato.“","I'd be pretty hypocritical if I said you could re-run this Brexit referendum because it wasn't the result the I argued for.""","I would be hesitant to agree that another referendum on ""Brexit"" can be organized, as I would expect a different outcome."
Kelias M8 po policijos incidento vėl atidarytas,M8 fully reopens after police incident,"Highway M8 reopened after police incident

Note: The Lithuanian text uses the word ""kelias"" which means ""road"" or ""highway"" and ""M8"" which refers to a specific highway. The phrase ""po policijos incidento"" means ""after a police incident"" and ""atidarytas"" means ""reopened."""
Greitkelis M8 vėl atidarytas po policijos incidento ties Glazgu.,The M8 motorway in Glasgow has been fully reopened after being shut by a police incident.,The M8 highway has once again been opened after a police incident in Glasgow.
"Policijos teigimu, kelias šiek tiek anksčiau nei 07.00 val. uždarytas abiem kryptimis 15 Townhead sankryžoje kilus nerimui dėl pėsčiojo.",Police said the route was closed in both directions at junction 15 Townhead shortly before 07:00 amid concern for the wellbeing of a pedestrian.,"According to the police report, the road at the 15 Townhead intersection was closed a little while before 07.00 due to disturbance caused by sand."
"Eismas uždarytame kelyje nevyko tris valandas ir buvo sutrikdytas mieste, kuriame vyksta maratonas „Great Scottish Run“.","The closure resulted in the route being at a standstill for three hours and traffic disruption in the city, which is hosting the Great Scottish Run.","The road was closed for three hours and there was an accident in the place where the marathon ""Great Scottish Run"" was taking place."
20 m. vyras vėliau nugabentas į Glazgo karališkąją ligoninę tyrimams.,A 20-year-old man was later taken to Glasgow Royal Infirmary for checks.,A 20-year-old man was later admitted to the Royal Infirmary in Glasgow for tests.
"Christine’a Blasey Ford draugė patvirtino pareiškimą dėl seksualinės prievartos, kuria įtariamas Brettas Kavanaugh‘as",Christine Blasey Ford's friend clarifies statement about alleged assault by Brett Kavanaugh,Christine Blasey Ford's friend confirmed the allegation of sexual misconduct made against Brett Kavanaugh.
"Lelanda Keyser, kuri vidurinėje mokykloje draugavo su Dr. Christine’a Blasey Ford, apkaltinusia kandidatą į Aukščiausiąjį teismą Brettą Kavanaugh‘ą seksualine prievarta, kai jie abu buvo paaugliai, parašė laišką Senato teismų komitetui ir paaiškino, kad nors pati ir neprisimena vakarėlio namuose, per kurį galimai įvyko užpuolimas, bet tiki Ford pasakojimu.","Leland Keyser, a high school friend of Dr. Christine Blasey Ford, who has accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her while they were both teenagers, has written a letter to the Senate Judiciary Committee to clarify that although she does not remember the house party where the misconduct allegedly occurred, she believes Ford's account.","Lelanda Keyser, who was friends with Dr. Christine Blasey Ford in middle school, wrote a letter to the Senate Judiciary Committee stating that while she does not personally remember the specific evening of the alleged sexual assault by Brett Kavanaugh when they were both teenagers, she does believe Ford's account."
"Anksčiau Keyser per savo advokatą paskelbė pareiškimą, kad neprisimena minėto vakarėlio ir net nežino, ar buvo sutikusi Kavanaugh‘ą.","Keyser had previously released a statement through her attorney saying that she did not remember the party in question, and that she does not remember ever meeting Kavanaugh.","Previously, Kavanaugh's attorney released a statement stating that he does not recall the aforementioned evening and does not know if he met with Christine Blasey Ford (the surname was not mentioned in the original Lithuanian text, but it is assumed that it was intended given the context)."
